785874,201245.000,56.70,3640.3613,N,12145.6442,W,32.5,2,11
785986,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786097,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786209,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786321,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786437,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786549,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786660,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786772,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786884,201246.000,66.97,3640.3660,N,12145.6546,W,32.8,2,11
786995,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787107,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787219,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787335,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787447,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787569,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787681,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787793,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
787920,201247.000,65.52,3640.3716,N,12145.6651,W,33.1,2,11
788032,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788144,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788260,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788372,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788483,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788595,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788707,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788818,201248.000,57.02,3640.3775,N,12145.6741,W,33.3,2,11
788930,201249.000,57.02,3640.3843,N,12145.6774,W,33.4,2,11
789042,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789158,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789270,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789381,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789493,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789605,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789716,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789828,201249.000,51.94,3640.3843,N,12145.6774,W,33.4,2,11
789940,201250.000,51.94,3640.3915,N,12145.6733,W,33.4,2,11
790056,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790168,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790279,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790391,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790503,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790625,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790737,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790849,201250.000,59.29,3640.3915,N,12145.6733,W,33.4,2,11
790965,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791093,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791204,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791316,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791428,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791539,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791651,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791763,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791873,201251.000,53.73,3640.3959,N,12145.6647,W,33.8,2,11
791985,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792097,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792208,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792320,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792432,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792543,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792655,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792767,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792883,201252.000,61.47,3640.3952,N,12145.6548,W,34.4,2,11
792995,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793106,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793218,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793330,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793441,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793553,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793676,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793792,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
793904,201253.000,67.41,3640.3908,N,12145.6441,W,34.4,2,11
794015,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794127,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794239,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794366,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794478,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794602,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794718,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794830,201254.000,54.43,3640.3876,N,12145.6339,W,33.9,2,11
794941,201255.000,54.43,3640.3909,N,12145.6261,W,34.8,2,11
795053,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795165,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795276,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795388,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795500,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795616,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795728,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795839,201255.000,55.47,3640.3909,N,12145.6261,W,34.8,2,11
795951,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796063,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796174,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796286,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796398,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796514,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796637,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796748,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796860,201256.000,55.99,3640.3983,N,12145.6219,W,35.1,2,11
796972,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797083,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797195,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797307,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797423,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797551,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797662,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797774,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797886,201257.000,48.67,3640.4058,N,12145.6231,W,36.0,2,11
797997,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798109,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798221,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798337,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798449,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798560,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798672,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798784,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
798895,201258.000,57.96,3640.4106,N,12145.6300,W,35.9,2,11
799007,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799119,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799234,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799346,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799458,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799569,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799692,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799804,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
799915,201259.000,66.74,3640.4119,N,12145.6414,W,35.8,2,11
800027,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800139,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800255,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800367,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800478,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800590,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800718,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800829,201300.000,77.38,3640.4105,N,12145.6548,W,36.9,2,11
800941,201301.000,77.38,3640.4090,N,12145.6689,W,36.2,2,11
801053,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801169,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801281,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801392,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801504,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801616,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801727,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801839,201301.000,75.23,3640.4090,N,12145.6689,W,36.2,2,11
801951,201302.000,75.23,3640.4078,N,12145.6812,W,36.0,2,10
802067,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802179,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802290,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802402,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802514,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802625,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802747,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802859,201302.000,57.02,3640.4078,N,12145.6812,W,36.0,2,10
802975,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803087,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803198,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803310,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803422,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803533,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803645,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803757,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
803889,201303.000,61.51,3640.4061,N,12145.6923,W,34.1,2,10
804001,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804112,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804224,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804336,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804447,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804559,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804671,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804787,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
804899,201304.000,70.33,3640.4039,N,12145.7042,W,34.4,2,11
805010,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805122,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805234,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805345,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805457,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805569,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805685,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805808,201305.000,73.65,3640.4043,N,12145.7175,W,34.3,2,11
805919,201306.000,73.65,3640.4074,N,12145.7296,W,34.8,2,11
806031,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806143,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806254,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806366,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806478,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806593,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806705,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806817,201306.000,64.21,3640.4074,N,12145.7296,W,34.8,2,11
806928,201307.000,64.21,3640.4131,N,12145.7371,W,35.0,2,11
807055,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807167,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807278,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807390,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807502,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807636,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807748,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807859,201307.000,55.12,3640.4131,N,12145.7371,W,35.0,2,11
807971,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808083,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808194,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808306,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808418,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808534,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808646,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808757,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808880,201308.000,51.67,3640.4204,N,12145.7379,W,35.3,2,11
808992,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809103,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809215,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809327,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809443,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809555,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809666,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809778,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
809890,201309.000,49.93,3640.4272,N,12145.7342,W,35.5,2,11
810001,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810113,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810241,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810356,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810468,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810579,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810691,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810803,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
810914,201310.000,49.16,3640.4335,N,12145.7295,W,35.9,2,11
811026,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811138,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811256,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811368,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811479,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811590,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811701,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811812,201311.000,52.94,3640.4394,N,12145.7235,W,36.1,2,11
811934,201312.000,52.94,3640.4456,N,12145.7164,W,36.1,2,11
812045,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812159,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812271,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812382,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812493,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812604,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812715,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812826,201312.000,59.35,3640.4456,N,12145.7164,W,36.1,2,11
812937,201313.000,59.35,3640.4538,N,12145.7104,W,35.5,2,11
813051,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813163,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813274,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813427,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813538,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813649,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813760,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813871,201313.000,69.19,3640.4538,N,12145.7104,W,35.5,2,11
813982,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814096,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814208,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814319,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814430,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814541,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814652,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814763,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
814874,201314.000,53.05,3640.4614,N,12145.7046,W,35.5,2,11
815000,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815112,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815223,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815334,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815445,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815556,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815667,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815778,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
815893,201315.000,50.71,3640.4650,N,12145.6967,W,35.7,2,11
816005,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816116,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816227,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816338,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816449,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816576,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816687,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816801,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
816913,201316.000,59.61,3640.4636,N,12145.6874,W,37.4,2,11
817024,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817135,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817246,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817357,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817468,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817579,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817694,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817806,201317.000,53.40,3640.4589,N,12145.6789,W,36.6,2,11
817917,201318.000,53.40,3640.4520,N,12145.6754,W,37.1,2,11
818039,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818150,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818261,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818372,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818483,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818597,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818709,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818820,201318.000,52.83,3640.4520,N,12145.6754,W,37.1,2,11
818931,201319.000,52.83,3640.4442,N,12145.6786,W,36.5,2,11
819042,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819153,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819264,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819375,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819490,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819602,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819729,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819840,201319.000,62.62,3640.4442,N,12145.6786,W,36.5,2,11
819951,201320.000,62.62,3640.4373,N,12145.6867,W,35.8,2,11
820062,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820173,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820284,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820398,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820510,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820621,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820732,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820843,201320.000,65.52,3640.4373,N,12145.6867,W,35.8,2,11
820954,201321.000,65.52,3640.4323,N,12145.6943,W,35.3,2,11
