




13473,235949.799,0.00,,,,,,false,



13584,235949.799,0.00,,,,,,false,



13834,235950.800,0.00,,,,,,false,



13944,235950.800,0.00,,,,,,false,



14055,235950.800,0.00,,,,,,false,



14326,235950.800,0.00,,,,,,false,



14436,235950.800,0.00,,,,,,false,



14547,235950.800,0.00,,,,,,false,



14829,235951.800,0.00,,,,,,false,



14940,235951.800,0.00,,,,,,false,



15051,235951.800,0.00,,,,,,false,



15330,235951.800,0.00,,,,,,false,



15441,235951.800,0.00,,,,,,false,



15552,235951.800,0.00,,,,,,false,



15832,235952.800,0.00,,,,,,false,



15943,235952.800,0.00,,,,,,false,



16054,235952.800,0.00,,,,,,false,



16335,235952.800,0.00,,,,,,false,



16446,235952.800,0.00,,,,,,false,



16557,235952.800,0.00,,,,,,false,



16839,235954.016,0.00,,,,,,false,



16950,235954.016,0.00,,,,,,false,



17076,235954.016,0.00,,,,,,false,



17358,235954.016,0.00,,,,,,false,



17469,235954.016,0.00,,,,,,false,



17579,235954.016,0.00,,,,,,false,



17829,235954.016,0.00,,,,,,false,



17940,235955.016,0.00,,,,,,false,



18060,235955.016,0.00,,,,,,false,



18175,235955.016,0.00,,,,,,false,



18286,235955.016,0.00,,,,,,false,



18397,235955.016,0.00,,,,,,false,



18508,235955.016,0.00,,,,,,false,



18619,235955.016,0.00,,,,,,false,



18730,235955.016,0.00,,,,,,false,



18845,235956.016,0.00,,,,,,false,



18955,235956.016,0.00,,,,,,false,



19066,235956.016,0.00,,,,,,false,



19177,235956.016,0.00,,,,,,false,



19404,235956.016,0.00,,,,,,false,



19515,235956.016,0.00,,,,,,false,



19626,235956.016,0.00,,,,,,false,



19737,235956.016,0.00,,,,,,false,



19848,235956.016,0.00,,,,,,false,



19959,235956.016,0.00,,,,,,false,



20070,235956.016,0.00,,,,,,false,



20181,235956.016,0.00,,,,,,false,



20292,235956.016,0.00,,,,,,false,



20403,235956.016,0.00,,,,,,false,



20518,235956.016,0.00,,,,,,false,



20639,235956.016,0.00,,,,,,false,



20750,235956.016,0.00,,,,,,false,



20860,235956.016,0.00,,,,,,false,



20971,235956.016,0.00,,,,,,false,



21082,235956.016,0.00,,,,,,false,



21192,235956.016,0.00,,,,,,false,



21303,235956.016,0.00,,,,,,false,



21414,235956.016,0.00,,,,,,false,



21525,235956.016,0.00,,,,,,false,



21645,235956.016,0.00,,,,,,false,



21756,235956.016,0.00,,,,,,false,



21867,235956.016,0.00,,,,,,false,



21982,235956.016,0.00,,,,,,false,



22092,235956.016,0.00,,,,,,false,



22203,235956.016,0.00,,,,,,false,



22313,235956.016,0.00,,,,,,false,



22424,235956.016,0.00,,,,,,false,



22535,235956.016,0.00,,,,,,false,



22645,235956.016,0.00,,,,,,false,



22756,235956.016,0.00,,,,,,false,



22867,235956.016,0.00,,,,,,false,



22978,235956.016,0.00,,,,,,false,



23089,235956.016,0.00,,,,,,false,



23200,235956.016,0.00,,,,,,false,



23311,235956.016,0.00,,,,,,false,



23422,235956.016,0.00,,,,,,false,



23537,235956.016,0.00,,,,,,false,



23659,235956.016,0.00,,,,,,false,



23770,235956.016,0.00,,,,,,false,



23881,235956.016,0.00,,,,,,false,



23991,235956.016,0.00,,,,,,false,



24102,235956.016,0.00,,,,,,false,



24213,235956.016,0.00,,,,,,false,



24324,235956.016,0.00,,,,,,false,



24435,235956.016,0.00,,,,,,false,



24545,235956.016,0.00,,,,,,false,



24656,235956.016,0.00,,,,,,false,



24767,235956.016,0.00,,,,,,false,



24878,235956.016,0.00,,,,,,false,



24993,235956.016,0.00,,,,,,false,



25113,235956.016,0.00,,,,,,false,



25224,235956.016,0.00,,,,,,false,



25335,235956.016,0.00,,,,,,false,



25446,235956.016,0.00,,,,,,false,



25557,235956.016,0.00,,,,,,false,



25667,235956.016,0.00,,,,,,false,



25778,235956.016,0.00,,,,,,false,



25889,235956.016,0.00,,,,,,false,



25999,235956.016,0.00,,,,,,false,



26110,235956.016,0.00,,,,,,false,



26221,235956.016,0.00,,,,,,false,



26332,235956.016,0.00,,,,,,false,



26443,235956.016,0.00,,,,,,false,



26558,235956.016,0.00,,,,,,false,



26668,235956.016,0.00,,,,,,false,



26816,235956.016,0.00,,,,,,false,



26927,235956.016,0.00,,,,,,false,



27038,235956.016,0.00,,,,,,false,



27149,235956.016,0.00,,,,,,false,



27260,235956.016,0.00,,,,,,false,



27370,235956.016,0.00,,,,,,false,



27481,235956.016,0.00,,,,,,false,



27591,235956.016,0.00,,,,,,false,



27702,235956.016,0.00,,,,,,false,



27813,235956.016,0.00,,,,,,false,



27924,235956.016,0.00,,,,,,false,



28039,235956.016,0.00,,,,,,false,



28149,235956.016,0.00,,,,,,false,



28260,235956.016,0.00,,,,,,false,



28371,235956.016,0.00,,,,,,false,



28482,235956.016,0.00,,,,,,false,



28603,235956.016,0.00,,,,,,false,



28714,235956.016,0.00,,,,,,false,



28825,235956.016,0.00,,,,,,false,



28936,235956.016,0.00,,,,,,false,



29047,235956.016,0.00,,,,,,false,



29158,235956.016,0.00,,,,,,false,



29268,235956.016,0.00,,,,,,false,



29379,235956.016,0.00,,,,,,false,



29490,235956.016,0.00,,,,,,false,



29605,235956.016,0.00,,,,,,false,



29715,235956.016,0.00,,,,,,false,



29837,235956.016,0.00,,,,,,false,



29948,235956.016,0.00,,,,,,false,



30059,235956.016,0.00,,,,,,false,



30170,235956.016,0.00,,,,,,false,



30281,235956.016,0.00,,,,,,false,



30392,235956.016,0.00,,,,,,false,



30503,235956.016,0.00,,,,,,false,



30614,235956.016,0.00,,,,,,false,



30725,235956.016,0.00,,,,,,false,



30836,235956.016,0.00,,,,,,false,



30947,235956.016,0.00,,,,,,false,



31062,235956.016,0.00,,,,,,false,



31172,235956.016,0.00,,,,,,false,



31283,235956.016,0.00,,,,,,false,



31394,235956.016,0.00,,,,,,false,



31505,235956.016,0.00,,,,,,false,



31616,235956.016,0.00,,,,,,false,



31727,235956.016,0.00,,,,,,false,



31838,235956.016,0.00,,,,,,false,



31949,235956.016,0.00,,,,,,false,



32069,235956.016,0.00,,,,,,false,



32180,235956.016,0.00,,,,,,false,



32291,235956.016,0.00,,,,,,false,



32402,235956.016,0.00,,,,,,false,



32513,235956.016,0.00,,,,,,false,



32628,235956.016,0.00,,,,,,false,



32738,235956.016,0.00,,,,,,false,



32849,235956.016,0.00,,,,,,false,



32971,235956.016,0.00,,,,,,false,



33082,235956.016,0.00,,,,,,false,



33192,235956.016,0.00,,,,,,false,



33302,235956.016,0.00,,,,,,false,



33413,235956.016,0.00,,,,,,false,



33524,235956.016,0.00,,,,,,false,



33635,235956.016,0.00,,,,,,false,



33746,235956.016,0.00,,,,,,false,



33857,235956.016,0.00,,,,,,false,



33968,235956.016,0.00,,,,,,false,



34083,235956.016,0.00,,,,,,false,



34194,235956.016,0.00,,,,,,false,



34305,235956.016,0.00,,,,,,false,



34416,235956.016,0.00,,,,,,false,



34527,235956.016,0.00,,,,,,false,



34638,235956.016,0.00,,,,,,false,



34749,235956.016,0.00,,,,,,false,



34860,235956.016,0.00,,,,,,false,



34971,235956.016,0.00,,,,,,false,



35082,235956.016,0.00,,,,,,false,



35193,235956.016,0.00,,,,,,false,



35304,235956.016,0.00,,,,,,false,



35415,235956.016,0.00,,,,,,false,



35539,235956.016,0.00,,,,,,false,



35650,235956.016,0.00,,,,,,false,



35760,235956.016,0.00,,,,,,false,



35871,235956.016,0.00,,,,,,false,



35993,235956.016,0.00,,,,,,false,



36104,235956.016,0.00,,,,,,false,



36215,235956.016,0.00,,,,,,false,



36326,235956.016,0.00,,,,,,false,



36436,235956.016,0.00,,,,,,false,



36547,235956.016,0.00,,,,,,false,



36658,235956.016,0.00,,,,,,false,



36769,235956.016,0.00,,,,,,false,



36880,235956.016,0.00,,,,,,false,



36991,235956.016,0.00,,,,,,false,



37106,235956.016,0.00,,,,,,false,



37217,235956.016,0.00,,,,,,false,



37328,235956.016,0.00,,,,,,false,



37439,235956.016,0.00,,,,,,false,



37550,235956.016,0.00,,,,,,false,



37661,235956.016,0.00,,,,,,false,



37771,235956.016,0.00,,,,,,false,



37882,235956.016,0.00,,,,,,false,



37993,235956.016,0.00,,,,,,false,



38103,235956.016,0.00,,,,,,false,



38214,235956.016,0.00,,,,,,false,



38325,235956.016,0.00,,,,,,false,



38435,235956.016,0.00,,,,,,false,



38545,235956.016,0.00,,,,,,false,



38656,235956.016,0.00,,,,,,false,



38766,235956.016,0.00,,,,,,false,



38877,235956.016,0.00,,,,,,false,



38988,235956.016,0.00,,,,,,false,



39119,235956.016,0.00,,,,,,false,



39230,235956.016,0.00,,,,,,false,



39340,235956.016,0.00,,,,,,false,



39450,235956.016,0.00,,,,,,false,



39561,235956.016,0.00,,,,,,false,



39672,235956.016,0.00,,,,,,false,



39783,235956.016,0.00,,,,,,false,



39894,235956.016,0.00,,,,,,false,



40004,235956.016,0.00,,,,,,false,



40119,235956.016,0.00,,,,,,false,



40230,235956.016,0.00,,,,,,false,



40341,235956.016,0.00,,,,,,false,



40452,235956.016,0.00,,,,,,false,



40563,235956.016,0.00,,,,,,false,



40674,235956.016,0.00,,,,,,false,



40785,235956.016,0.00,,,,,,false,



40896,235956.016,0.00,,,,,,false,



41007,235956.016,0.00,,,,,,false,



41118,235956.016,0.00,,,,,,false,



41229,235956.016,0.00,,,,,,false,



2057,,,,,,,,,



2168,,,,,,,,,



2279,,,,,,,,,



2390,,,,,,,,,



2504,,,,,,,,,



2615,,,,,,,,,



2726,,,,,,,,,



2837,,,,,,,,,



2958,,,,,,,,,



3068,,,,,,,,,



3179,,,,,,,,,



3299,,,,,,,,,



3410,,,,,,,,,



3521,,,,,,,,,



3632,,,,,,,,,



3743,,,,,,,,,



3854,,,,,,,,,



3965,,,,,,,,,



4076,,,,,,,,,



4187,,,,,,,,,



4298,,,,,,,,,



4409,,,,,,,,,



4520,,,,,,,,,



4631,,,,,,,,,



4742,,,,,,,,,



4853,,,,,,,,,



4964,,,,,,,,,



5075,,,,,,,,,



5186,,,,,,,,,



5297,,,,,,,,,



5408,,,,,,,,,



5519,,,,,,,,,



5630,,,,,,,,,



5745,,,,,,,,,



5856,,,,,,,,,



5967,,,,,,,,,



6088,,,,,,,,,



6199,,,,,,,,,



6310,,,,,,,,,



6420,,,,,,,,,



6531,,,,,,,,,



6642,,,,,,,,,



6762,,,,,,,,,



6873,,,,,,,,,



6984,,,,,,,,,



7095,,,,,,,,,



7206,,,,,,,,,



7317,,,,,,,,,



7427,,,,,,,,,



7538,,,,,,,,,



7649,,,,,,,,,



7759,,,,,,,,,



7870,,,,,,,,,



7981,,,,,,,,,



8092,,,,,,,,,



8203,,,,,,,,,



8314,,,,,,,,,



8425,,,,,,,,,



8536,,,,,,,,,



8647,,,,,,,,,



8758,,,,,,,,,



8868,,,,,,,,,



8980,,,,,,,,,



9091,,,,,,,,,



9202,,,,,,,,,



9323,,,,,,,,,



9433,,,,,,,,,



9544,,,,,,,,,



9654,,,,,,,,,



9765,,,,,,,,,



9876,,,,,,,,,



9987,,,,,,,,,



10098,,,,,,,,,



10218,,,,,,,,,



10329,,,,,,,,,



10440,,,,,,,,,



10551,,,,,,,,,



10662,,,,,,,,,



10773,,,,,,,,,



10884,,,,,,,,,



10995,,,,,,,,,



11105,,,,,,,,,



11216,,,,,,,,,



11327,,,,,,,,,



11438,,,,,,,,,



11549,,,,,,,,,



11660,,,,,,,,,



11771,,,,,,,,,



11882,,,,,,,,,



11997,,,,,,,,,



12108,,,,,,,,,



12219,,,,,,,,,



12330,,,,,,,,,



12452,,,,,,,,,



12679,,,,,,,,,



13444,,,,,,,,,



13582,,,,,,,,,



13694,235948.799,,,,,,,false,



13805,235948.799,,,,,,,false,



13938,235948.799,,,,,,,false,



14049,235948.799,,,,,,,false,



14160,235948.799,,,,,,,false,



14270,235949.799,0.00,,,,,,false,



14381,235949.799,0.00,,,,,,false,



14492,235949.799,0.00,,,,,,false,



14612,235949.799,0.00,,,,,,false,



14723,235949.799,0.00,,,,,,false,



14872,235949.799,0.00,,,,,,false,



14984,235949.799,0.00,,,,,,false,



15095,235949.799,0.00,,,,,,false,



15206,235950.800,0.00,,,,,,false,



15317,235950.800,0.00,,,,,,false,



15428,235950.800,0.00,,,,,,false,



15539,235950.800,0.00,,,,,,false,



15650,235950.800,0.00,,,,,,false,



15761,235950.800,0.00,,,,,,false,



15872,235950.800,0.00,,,,,,false,



15983,235950.800,0.00,,,,,,false,



16094,235950.800,0.00,,,,,,false,



16205,235951.800,0.00,,,,,,false,



16316,235951.800,0.00,,,,,,false,



16430,235951.800,0.00,,,,,,false,



16542,235951.800,0.00,,,,,,false,



16653,235951.800,0.00,,,,,,false,



16775,235951.800,0.00,,,,,,false,



16886,235951.800,0.00,,,,,,false,



16997,235951.800,0.00,,,,,,false,



17108,235951.800,0.00,,,,,,false,



17219,235952.800,0.00,,,,,,false,



17330,235952.800,0.00,,,,,,false,



17441,235952.800,0.00,,,,,,false,



17552,235952.800,0.00,,,,,,false,



17663,235952.800,0.00,,,,,,false,



17774,235952.800,0.00,,,,,,false,



17888,235952.800,0.00,,,,,,false,



18000,235953.544,0.00,,,,,,false,



18121,235953.544,0.00,,,,,,false,



18232,235953.765,0.00,,,,,,false,



18343,235953.765,0.00,,,,,,false,



18454,235953.765,0.00,,,,,,false,



18565,235953.765,0.00,,,,,,false,



18676,235953.765,0.00,,,,,,false,



18787,235953.765,0.00,,,,,,false,



18898,235953.765,0.00,,,,,,false,



19009,235953.765,0.00,,,,,,false,



19120,235953.765,0.00,,,,,,false,



19231,093249.309,0.00,,,,,,false,



19342,093249.309,0.00,,,,,,false,



19456,093249.309,0.00,,,,,,false,



19568,093249.309,0.00,,,,,,false,



19679,093249.309,0.00,,,,,,false,



19801,093249.309,0.00,,,,,,false,



19912,093249.309,0.00,,,,,,false,



20023,093249.309,0.00,,,,,,false,



20134,093249.309,0.00,,,,,,false,



20245,093250.309,0.00,,,,,,false,



20356,093250.309,0.00,,,,,,false,



20467,093250.309,0.00,,,,,,false,



20578,093250.309,0.00,,,,,,false,



20689,093250.309,0.00,,,,,,false,



20800,093250.309,0.00,,,,,,false,



20914,093250.309,0.00,,,,,,false,



21026,093250.309,0.00,,,,,,false,



21137,093250.309,0.00,,,,,,false,



21248,093251.309,0.00,,,,,,false,



21359,093251.309,0.00,,,,,,false,



21470,093251.309,0.00,,,,,,false,



21591,093251.309,0.00,,,,,,false,



21702,093251.309,0.00,,,,,,false,



21813,093251.309,0.00,,,,,,false,



21924,093251.309,0.00,,,,,,false,



22035,093251.309,0.00,,,,,,false,



22146,093252.309,0.00,,,,,,false,



22257,093252.309,0.00,,,,,,false,



22368,093252.309,0.00,,,,,,false,



22482,093252.309,0.00,,,,,,false,



22594,093252.309,0.00,,,,,,false,



22705,093252.309,0.00,,,,,,false,



22816,093252.309,0.00,,,,,,false,



22938,093252.309,0.00,,,,,,false,



23049,093252.309,0.00,,,,,,false,



23160,093253.309,0.00,,,,,,false,



23271,093253.309,0.00,,,,,,false,



23382,093253.309,0.00,,,,,,false,



23493,093253.309,0.00,,,,,,false,



23604,093253.309,0.00,,,,,,false,



23715,093253.309,0.00,,,,,,false,



23826,093253.309,0.00,,,,,,false,



23940,093254.096,0.00,,,,,,false,



24052,093254.096,0.00,,,,,,false,



24163,093254.096,0.00,,,,,,false,



24274,093254.096,0.00,,,,,,false,



24385,093254.096,0.00,,,,,,false,



24496,093254.096,0.00,,,,,,false,



24607,093254.096,0.00,,,,,,false,



24718,093254.096,0.00,,,,,,false,



24829,093254.096,0.00,,,,,,false,



24940,093255.096,0.00,,,,,,false,



25061,093255.096,0.00,,,,,,false,



25172,093255.096,0.00,,,,,,false,



25283,093255.096,0.00,,,,,,false,



25394,093255.096,0.00,,,,,,false,



25508,093255.096,0.00,,,,,,false,



25620,093255.096,0.00,,,,,,false,



25731,093255.096,0.00,,,,,,false,



25842,093255.096,0.00,,,,,,false,



25964,093256.096,0.00,,,,,,false,



26075,093256.096,0.00,,,,,,false,



26186,093256.096,0.00,,,,,,false,



26297,093256.096,0.00,,,,,,false,



26408,093256.096,0.00,,,,,,false,



26519,093256.096,0.00,,,,,,false,



26630,093256.096,0.00,,,,,,false,



26741,093256.096,0.00,,,,,,false,



26852,093256.096,0.00,,,,,,false,



26966,093257.096,0.00,,,,,,false,



27078,093257.096,0.00,,,,,,false,



27189,093257.096,0.00,,,,,,false,



27300,093257.096,0.00,,,,,,false,



27411,093257.096,0.00,,,,,,false,



27522,093257.096,0.00,,,,,,false,



27633,093257.096,0.00,,,,,,false,



27744,093257.096,0.00,,,,,,false,



27855,093257.096,0.00,,,,,,false,



27966,093258.096,0.00,,,,,,false,



28077,093258.096,0.00,,,,,,false,



28188,093258.096,0.00,,,,,,false,



28299,093258.096,0.00,,,,,,false,



28423,093258.096,0.00,,,,,,false,



28534,093258.096,0.00,,,,,,false,



28646,093258.096,0.00,,,,,,false,



28757,093258.096,0.00,,,,,,false,



28868,093258.096,0.00,,,,,,false,



28979,093259.096,0.00,,,,,,false,



29101,093259.096,0.00,,,,,,false,



29212,093259.096,0.00,,,,,,false,



29323,093259.096,0.00,,,,,,false,



29434,093259.096,0.00,,,,,,false,



29545,093259.096,0.00,,,,,,false,



29656,093259.096,0.00,,,,,,false,



29767,093259.096,0.00,,,,,,false,



29878,093259.096,0.00,,,,,,false,



29992,093300.096,0.00,,,,,,false,



30104,093300.096,0.00,,,,,,false,



30215,093300.096,0.00,,,,,,false,



30326,093300.096,0.00,,,,,,false,



30437,093300.096,0.00,,,,,,false,



30548,093300.096,0.00,,,,,,false,



30659,093300.096,0.00,,,,,,false,



30770,093300.096,0.00,,,,,,false,



30881,093300.096,0.00,,,,,,false,



30992,093301.096,0.00,,,,,,false,



31103,093301.096,0.00,,,,,,false,



31214,093301.096,0.00,,,,,,false,



